Species,measure_class,Measure,Units,Value,Value_median,n_sources,n_teams,n_teams_primary,primary_used,Teams,roles,value_min,value_max
Papio cynocephalus,hand_morphology,log10_mc1_mm,log10 mm,1.54001646974532,1.54001646974532,1,1,1,True,Baker,primary,1.54001646974532,1.54001646974532
Papio cynocephalus,hand_morphology,log10_mc2_mm,log10 mm,1.71901346164909,1.71901346164909,1,1,1,True,Baker,primary,1.71901346164909,1.71901346164909
Papio cynocephalus,hand_morphology,log10_mc3_mm,log10 mm,1.71525102887885,1.71525102887885,1,1,1,True,Baker,primary,1.71525102887885,1.71525102887885
Papio cynocephalus,hand_morphology,log10_mc4_mm,log10 mm,1.70829339771703,1.70829339771703,1,1,1,True,Baker,primary,1.70829339771703,1.70829339771703
Papio cynocephalus,hand_morphology,log10_mc5_mm,log10 mm,1.73739144997848,1.73739144997848,1,1,1,True,Baker,primary,1.73739144997848,1.73739144997848
Papio cynocephalus,hand_morphology,log10_pp3_mm,log10 mm,1.52087638168834,1.52087638168834,1,1,1,True,Baker,primary,1.52087638168834,1.52087638168834
Papio hamadryas,handedness,Handedness_index_mean,HI,0.066,0.066,1,1,1,True,Caspar,primary,0.066,0.066
Papio hamadryas,handedness,Handedness_strength_mean,abs(HI),0.408,0.408,1,1,1,True,Caspar,primary,0.408,0.408
Papio hamadryas,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Papio hamadryas,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Papio hamadryas,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Papio hamadryas,hand_morphology,log10_dp1_mm,log10 mm,0.970795021767227,0.970795021767227,1,1,1,True,Baker,primary,0.970795021767227,0.970795021767227
Papio hamadryas,hand_morphology,log10_dp2_mm,log10 mm,1.02472016796507,1.02472016796507,1,1,1,True,Baker,primary,1.02472016796507,1.02472016796507
Papio hamadryas,hand_morphology,log10_ip2_mm,log10 mm,1.15691507247749,1.15691507247749,1,1,1,True,Baker,primary,1.15691507247749,1.15691507247749
Papio hamadryas,hand_morphology,log10_ip3_mm,log10 mm,1.24769531669636,1.24769531669636,1,1,1,True,Baker,primary,1.24769531669636,1.24769531669636
Papio hamadryas,hand_morphology,log10_ip4_mm,log10 mm,1.23805622765196,1.23805622765196,1,1,1,True,Baker,primary,1.23805622765196,1.23805622765196
Papio hamadryas,hand_morphology,log10_mc1_mm,log10 mm,1.50198511251838,1.50198511251838,1,1,1,True,Baker,primary,1.50198511251838,1.50198511251838
Papio hamadryas,hand_morphology,log10_mc2_mm,log10 mm,1.66838591669,1.66838591669,1,1,1,True,Baker,primary,1.66838591669,1.66838591669
Papio hamadryas,hand_morphology,log10_mc3_mm,log10 mm,1.67486114073781,1.67486114073781,1,1,1,True,Baker,primary,1.67486114073781,1.67486114073781
Papio hamadryas,hand_morphology,log10_mc4_mm,log10 mm,1.66866541545449,1.66866541545449,1,1,1,True,Baker,primary,1.66866541545449,1.66866541545449
Papio hamadryas,hand_morphology,log10_mc5_mm,log10 mm,1.69162605324364,1.69162605324364,1,1,1,True,Baker,primary,1.69162605324364,1.69162605324364
Papio hamadryas,hand_morphology,log10_pp1_mm,log10 mm,1.17842415346851,1.17842415346851,1,1,1,True,Baker,primary,1.17842415346851,1.17842415346851
Papio hamadryas,hand_morphology,log10_pp2_mm,log10 mm,1.3654300918791,1.3654300918791,1,1,1,True,Baker,primary,1.3654300918791,1.3654300918791
Papio hamadryas,hand_morphology,log10_pp3_mm,log10 mm,1.43067814610777,1.43067814610777,1,1,1,True,Baker,primary,1.43067814610777,1.43067814610777
Papio hamadryas,hand_morphology,log10_pp4_mm,log10 mm,1.43107230693574,1.43107230693574,1,1,1,True,Baker,primary,1.43107230693574,1.43107230693574
Papio hamadryas,hand_morphology,peak_workspace,index,-1.52287874528034,-1.52287874528034,1,1,1,True,Baker,primary,-1.52287874528034,-1.52287874528034
Papio hamadryas,hand_morphology,real_size,index,1.19312459835446,1.19312459835446,1,1,1,True,Baker,primary,1.19312459835446,1.19312459835446
Papio hamadryas,hand_morphology,relative_size,index,-1,-1,1,1,1,True,Baker,primary,-1,-1
Papio papio,manipulation,Tool_Manufacture,category,0,,1,1,1,True,Baker,primary,,
Papio papio,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Papio papio,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Papio papio,hand_morphology,log10_ip3_mm,log10 mm,1.23146959043068,1.23146959043068,1,1,1,True,Baker,primary,1.23146959043068,1.23146959043068
Papio papio,hand_morphology,log10_mc1_mm,log10 mm,1.46089784275655,1.46089784275655,1,1,1,True,Baker,primary,1.46089784275655,1.46089784275655
Papio papio,hand_morphology,log10_mc2_mm,log10 mm,1.67833624673218,1.67833624673218,1,1,1,True,Baker,primary,1.67833624673218,1.67833624673218
Papio papio,hand_morphology,log10_mc3_mm,log10 mm,1.67348169707335,1.67348169707335,1,1,1,True,Baker,primary,1.67348169707335,1.67348169707335
Papio papio,hand_morphology,log10_mc4_mm,log10 mm,1.66332393362821,1.66332393362821,1,1,1,True,Baker,primary,1.66332393362821,1.66332393362821
Papio papio,hand_morphology,log10_mc5_mm,log10 mm,1.67778939106886,1.67778939106886,1,1,1,True,Baker,primary,1.67778939106886,1.67778939106886
Papio papio,hand_morphology,log10_pp3_mm,log10 mm,1.43136376415899,1.43136376415899,1,1,1,True,Baker,primary,1.43136376415899,1.43136376415899
Papio ursinus,gait,Duty_Factor,percent,64.76190476,64.76190476,1,1,1,True,Wimberly,primary,64.76190476,64.76190476
Papio ursinus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Papio ursinus,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Papio ursinus,gait,Phase,percent,56.90476,56.90476,1,1,1,True,Wimberly,primary,56.90476,56.90476
Papio ursinus,manipulation,Tool_Manufacture,category,1,,1,1,1,True,Baker,primary,,
Papio ursinus,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Papio ursinus,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Papio ursinus,hand_morphology,log10_mc2_mm,log10 mm,1.69019608002851,1.69019608002851,1,1,1,True,Baker,primary,1.69019608002851,1.69019608002851
Papio ursinus,hand_morphology,log10_mc3_mm,log10 mm,1.69438580287843,1.69438580287843,1,1,1,True,Baker,primary,1.69438580287843,1.69438580287843
Papio ursinus,hand_morphology,log10_mc4_mm,log10 mm,1.67440181284528,1.67440181284528,1,1,1,True,Baker,primary,1.67440181284528,1.67440181284528
Paradoxurus hermaphroditus,gait,Duty_Factor,percent,74.46,74.46,1,1,1,True,Wimberly,primary,74.46,74.46
Paradoxurus hermaphroditus,gait,Foot_Posture,category,digitigrade,,1,1,1,True,Wimberly,primary,,
Paradoxurus hermaphroditus,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Paradoxurus hermaphroditus,gait,Phase,percent,24.12,24.12,1,1,1,True,Wimberly,primary,24.12,24.12
Paraechinus,dexterity,Dexterity,1-7 scale,2,2,1,1,1,True,Heffner,primary,2,2
Paragalago zanzibaricus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Paragalago zanzibaricus,hand_morphology,log10_ip3_mm,log10 mm,0.79448804665917,0.79448804665917,1,1,1,True,Baker,primary,0.79448804665917,0.79448804665917
Paragalago zanzibaricus,hand_morphology,log10_mc3_mm,log10 mm,0.951337518795918,0.951337518795918,1,1,1,True,Baker,primary,0.951337518795918,0.951337518795918
Paragalago zanzibaricus,hand_morphology,log10_pp3_mm,log10 mm,0.93801909747621,0.93801909747621,1,1,1,True,Baker,primary,0.93801909747621,0.93801909747621
Paralouatta varonai,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Paralouatta varonai,hand_morphology,log10_mc1_mm,log10 mm,1.41664050733828,1.41664050733828,1,1,1,True,Baker,primary,1.41664050733828,1.41664050733828
Paralouatta varonai,hand_morphology,log10_mc2_mm,log10 mm,1.53019969820308,1.53019969820308,1,1,1,True,Baker,primary,1.53019969820308,1.53019969820308
Paranthropus boisei,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Paranthropus boisei,hand_morphology,log10_mc1_mm,log10 mm,1.66275783168157,1.66275783168157,1,1,1,True,Baker,primary,1.66275783168157,1.66275783168157
Paranthropus boisei,hand_morphology,log10_mc3_mm,log10 mm,1.80685802951882,1.80685802951882,1,1,1,True,Baker,primary,1.80685802951882,1.80685802951882
Paranthropus boisei,hand_morphology,log10_mc4_mm,log10 mm,1.73319726510657,1.73319726510657,1,1,1,True,Baker,primary,1.73319726510657,1.73319726510657
Paranthropus boisei,hand_morphology,log10_pp3_mm,log10 mm,1.65321251377534,1.65321251377534,1,1,1,True,Baker,primary,1.65321251377534,1.65321251377534
Paranthropus boisei,hand_morphology,log10_pp4_mm,log10 mm,1.61066016308988,1.61066016308988,1,1,1,True,Baker,primary,1.61066016308988,1.61066016308988
Paranthropus boisei,hand_morphology,log10_pp5_mm,log10 mm,1.52504480703685,1.52504480703685,1,1,1,True,Baker,primary,1.52504480703685,1.52504480703685
Pecari tajacu,gait,Duty_Factor,percent,65.17137097,65.17137097,1,1,1,True,Wimberly,primary,65.17137097,65.17137097
Pecari tajacu,gait,Foot_Posture,category,unguligrade,,1,1,1,True,Wimberly,primary,,
Pecari tajacu,gait,Gait,category,LSLC,,1,1,1,True,Wimberly,primary,,
Pecari tajacu,gait,Phase,percent,23.79032,23.79032,1,1,1,True,Wimberly,primary,23.79032,23.79032
Perodicticus potto,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Perodicticus potto,locomotion,Intermembral_index,ratio,88,88,1,1,1,True,Granatosky,primary,88,88
Perodicticus potto,locomotion,Locomotor_diversity_index,index,1.40937422547883,1.40937422547883,1,1,1,True,Granatosky,primary,1.40937422547883,1.40937422547883
Perodicticus potto,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Perodicticus potto,vocalization,VocalRepertoire,count,5,5,1,1,1,True,Schniter,primary,5,5
Perodicticus potto,hand_morphology,log10_ip4_mm,log10 mm,1.01003480339762,1.01003480339762,1,1,1,True,Baker,primary,1.01003480339762,1.01003480339762
Perodicticus potto,hand_morphology,log10_mc3_mm,log10 mm,1.16435285578444,1.16435285578444,1,1,1,True,Baker,primary,1.16435285578444,1.16435285578444
Perodicticus potto,hand_morphology,log10_mc5_mm,log10 mm,1.11360915107303,1.11360915107303,1,1,1,True,Baker,primary,1.11360915107303,1.11360915107303
Perodicticus potto,hand_morphology,log10_pp3_mm,log10 mm,1.19033169817029,1.19033169817029,1,1,1,True,Baker,primary,1.19033169817029,1.19033169817029
Petaurista leucogenys,locomotion,Locomotor_diversity_index,index,1.63042790406195,1.63042790406195,1,1,1,True,Granatosky,primary,1.63042790406195,1.63042790406195
Petaurus breviceps,gait,Duty_Factor,percent,61.5,61.5,1,1,1,True,Wimberly,primary,61.5,61.5
Petaurus breviceps,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Petaurus breviceps,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Petaurus breviceps,gait,Phase,percent,45,45,1,1,1,True,Wimberly,primary,45,45
Phaner furcifer,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Phaner furcifer,hand_morphology,log10_ip3_mm,log10 mm,0.82020145948564,0.82020145948564,1,1,1,True,Baker,primary,0.82020145948564,0.82020145948564
Phaner furcifer,hand_morphology,log10_mc3_mm,log10 mm,1.04532297878666,1.04532297878666,1,1,1,True,Baker,primary,1.04532297878666,1.04532297878666
Phaner furcifer,hand_morphology,log10_pp3_mm,log10 mm,1.02118929906994,1.02118929906994,1,1,1,True,Baker,primary,1.02118929906994,1.02118929906994
Phascolarctos cinereus,gait,Duty_Factor,percent,69.69869844,69.69869844,1,1,1,True,Wimberly,primary,69.69869844,69.69869844
Phascolarctos cinereus,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Phascolarctos cinereus,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Phascolarctos cinereus,gait,Phase,percent,45.50568,45.50568,1,1,1,True,Wimberly,primary,45.50568,45.50568
Philander opossum,gait,Duty_Factor,percent,62.83527778,62.83527778,1,1,1,True,Wimberly,primary,62.83527778,62.83527778
Philander opossum,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Philander opossum,gait,Gait,category,DSDC,,1,1,1,True,Wimberly,primary,,
Philander opossum,gait,Phase,percent,54.058,54.058,1,1,1,True,Wimberly,primary,54.058,54.058
Phocoena phocoena,dexterity,Dexterity,1-7 scale,1,1,1,1,1,True,Heffner,primary,1,1
Pierolapithecus catalaunicus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Pierolapithecus catalaunicus,hand_morphology,log10_dp1_mm,log10 mm,1.27415784926368,1.27415784926368,1,1,1,True,Baker,primary,1.27415784926368,1.27415784926368
Piliocolobus badius,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Piliocolobus badius,locomotion,Intermembral_index,ratio,79,79,1,1,1,True,Granatosky,primary,79,79
Piliocolobus badius,locomotion,Locomotor_diversity_index,index,1.27618355697741,1.27618355697741,1,1,1,True,Granatosky,primary,1.27618355697741,1.27618355697741
Piliocolobus badius,manipulation,Tool_Manufacture,category,1,,1,1,1,True,Baker,primary,,
Piliocolobus badius,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Piliocolobus badius,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Piliocolobus badius,vocalization,VocalRepertoire,count,17,17,1,1,1,True,Schniter,primary,17,17
Piliocolobus badius,hand_morphology,log10_ip2_mm,log10 mm,1.15587269963883,1.15587269963883,1,1,1,True,Baker,primary,1.15587269963883,1.15587269963883
Piliocolobus badius,hand_morphology,log10_ip3_mm,log10 mm,1.30828907792733,1.30828907792733,1,1,1,True,Baker,primary,1.30828907792733,1.30828907792733
Piliocolobus badius,hand_morphology,log10_ip4_mm,log10 mm,1.29884322785227,1.29884322785227,1,1,1,True,Baker,primary,1.29884322785227,1.29884322785227
Piliocolobus badius,hand_morphology,log10_mc1_mm,log10 mm,1.20668250066112,1.20668250066112,1,1,1,True,Baker,primary,1.20668250066112,1.20668250066112
Piliocolobus badius,hand_morphology,log10_mc2_mm,log10 mm,1.5686709780099,1.5686709780099,1,1,1,True,Baker,primary,1.5686709780099,1.5686709780099
Piliocolobus badius,hand_morphology,log10_mc3_mm,log10 mm,1.57795112772976,1.57795112772976,1,1,1,True,Baker,primary,1.57795112772976,1.57795112772976
Piliocolobus badius,hand_morphology,log10_mc4_mm,log10 mm,1.54903907058317,1.54903907058317,1,1,1,True,Baker,primary,1.54903907058317,1.54903907058317
Piliocolobus badius,hand_morphology,log10_mc5_mm,log10 mm,1.51668838134178,1.51668838134178,1,1,1,True,Baker,primary,1.51668838134178,1.51668838134178
Piliocolobus badius,hand_morphology,log10_pp2_mm,log10 mm,1.37813625748592,1.37813625748592,1,1,1,True,Baker,primary,1.37813625748592,1.37813625748592
Piliocolobus badius,hand_morphology,log10_pp3_mm,log10 mm,1.46687742136581,1.46687742136581,1,1,1,True,Baker,primary,1.46687742136581,1.46687742136581
Piliocolobus badius,hand_morphology,log10_pp4_mm,log10 mm,1.46751289246993,1.46751289246993,1,1,1,True,Baker,primary,1.46751289246993,1.46751289246993
Piliocolobus kirkii,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Piliocolobus kirkii,hand_morphology,log10_mc1_mm,log10 mm,1.23552844690755,1.23552844690755,1,1,1,True,Baker,primary,1.23552844690755,1.23552844690755
Piliocolobus kirkii,hand_morphology,log10_mc2_mm,log10 mm,1.55750720190566,1.55750720190566,1,1,1,True,Baker,primary,1.55750720190566,1.55750720190566
Piliocolobus kirkii,hand_morphology,log10_mc3_mm,log10 mm,1.57170883180869,1.57170883180869,1,1,1,True,Baker,primary,1.57170883180869,1.57170883180869
Piliocolobus kirkii,hand_morphology,log10_mc4_mm,log10 mm,1.57518784492766,1.57518784492766,1,1,1,True,Baker,primary,1.57518784492766,1.57518784492766
Piliocolobus kirkii,hand_morphology,log10_mc5_mm,log10 mm,1.54282542695918,1.54282542695918,1,1,1,True,Baker,primary,1.54282542695918,1.54282542695918
Piliocolobus rufomitratus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Piliocolobus rufomitratus,hand_morphology,log10_mc1_mm,log10 mm,1.25647720624168,1.25647720624168,1,1,1,True,Baker,primary,1.25647720624168,1.25647720624168
Piliocolobus rufomitratus,hand_morphology,log10_mc2_mm,log10 mm,1.60852603357719,1.60852603357719,1,1,1,True,Baker,primary,1.60852603357719,1.60852603357719
Piliocolobus rufomitratus,hand_morphology,log10_mc3_mm,log10 mm,1.60042832573213,1.60042832573213,1,1,1,True,Baker,primary,1.60042832573213,1.60042832573213
Piliocolobus rufomitratus,hand_morphology,log10_mc4_mm,log10 mm,1.59356295225897,1.59356295225897,1,1,1,True,Baker,primary,1.59356295225897,1.59356295225897
Piliocolobus rufomitratus,hand_morphology,log10_mc5_mm,log10 mm,1.58035466110659,1.58035466110659,1,1,1,True,Baker,primary,1.58035466110659,1.58035466110659
Pithecia monachus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Pithecia monachus,hand_morphology,log10_ip2_mm,log10 mm,0.968030214185169,0.968030214185169,1,1,1,True,Baker,primary,0.968030214185169,0.968030214185169
Pithecia monachus,hand_morphology,log10_ip3_mm,log10 mm,1.17261439739597,1.17261439739597,1,1,1,True,Baker,primary,1.17261439739597,1.17261439739597
Pithecia monachus,hand_morphology,log10_ip4_mm,log10 mm,1.12128274650396,1.12128274650396,1,1,1,True,Baker,primary,1.12128274650396,1.12128274650396
Pithecia monachus,hand_morphology,log10_mc1_mm,log10 mm,1.20065631876379,1.20065631876379,1,1,1,True,Baker,primary,1.20065631876379,1.20065631876379
Pithecia monachus,hand_morphology,log10_mc2_mm,log10 mm,1.25629897203047,1.25629897203047,1,1,1,True,Baker,primary,1.25629897203047,1.25629897203047
Pithecia monachus,hand_morphology,log10_mc3_mm,log10 mm,1.32143738546455,1.32143738546455,1,1,1,True,Baker,primary,1.32143738546455,1.32143738546455
Pithecia monachus,hand_morphology,log10_mc4_mm,log10 mm,1.32896745687304,1.32896745687304,1,1,1,True,Baker,primary,1.32896745687304,1.32896745687304
Pithecia monachus,hand_morphology,log10_mc5_mm,log10 mm,1.27626729251348,1.27626729251348,1,1,1,True,Baker,primary,1.27626729251348,1.27626729251348
Pithecia monachus,hand_morphology,log10_pp1_mm,log10 mm,1.04047694103668,1.04047694103668,1,1,1,True,Baker,primary,1.04047694103668,1.04047694103668
Pithecia monachus,hand_morphology,log10_pp2_mm,log10 mm,1.19961150071981,1.19961150071981,1,1,1,True,Baker,primary,1.19961150071981,1.19961150071981
Pithecia monachus,hand_morphology,log10_pp3_mm,log10 mm,1.30932389515277,1.30932389515277,1,1,1,True,Baker,primary,1.30932389515277,1.30932389515277
Pithecia monachus,hand_morphology,log10_pp4_mm,log10 mm,1.27802646773925,1.27802646773925,1,1,1,True,Baker,primary,1.27802646773925,1.27802646773925
Pithecia pithecia,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pithecia pithecia,gait,Duty_Factor,percent,65.78083963,65.78083963,1,1,1,True,Wimberly,primary,65.78083963,65.78083963
Pithecia pithecia,manipulation,Extractive_foraging,category,0,,1,1,1,True,Heldstab,primary,,
Pithecia pithecia,gait,Foot_Posture,category,plantigrade,,1,1,1,True,Wimberly,primary,,
Pithecia pithecia,gait,Gait,category,LSDC,,1,1,1,True,Wimberly,primary,,
Pithecia pithecia,handedness,Handedness_index_mean,HI,-0.385,-0.385,1,1,1,True,Caspar,primary,-0.385,-0.385
Pithecia pithecia,handedness,Handedness_strength_mean,abs(HI),0.934,0.934,1,1,1,True,Caspar,primary,0.934,0.934
Pithecia pithecia,locomotion,Intermembral_index,ratio,75,75,1,1,1,True,Granatosky,primary,75,75
Pithecia pithecia,locomotion,Locomotor_diversity_index,index,0.746032664714785,0.746032664714785,1,1,1,True,Granatosky,primary,0.746032664714785,0.746032664714785
Pithecia pithecia,manipulation,Manipulation_complexity,score,1.86,1.86,1,1,1,True,Heldstab,primary,1.86,1.86
Pithecia pithecia,gait,Phase,percent,28.91843349,28.91843349,1,1,1,True,Wimberly,primary,28.91843349,28.91843349
Pithecia pithecia,manipulation,Tool_use,category,0,,2,2,1,True,Heldstab; Baker,primary; secondary,,
Pithecia pithecia,hand_morphology,log10_ip2_mm,log10 mm,1.04381436819536,1.04381436819536,1,1,1,True,Baker,primary,1.04381436819536,1.04381436819536
Pithecia pithecia,hand_morphology,log10_ip3_mm,log10 mm,1.22877960089223,1.22877960089223,1,1,1,True,Baker,primary,1.22877960089223,1.22877960089223
Pithecia pithecia,hand_morphology,log10_ip4_mm,log10 mm,1.21383885322214,1.21383885322214,1,1,1,True,Baker,primary,1.21383885322214,1.21383885322214
Pithecia pithecia,hand_morphology,log10_mc1_mm,log10 mm,1.18845669594487,1.18845669594487,1,1,1,True,Baker,primary,1.18845669594487,1.18845669594487
Pithecia pithecia,hand_morphology,log10_mc2_mm,log10 mm,1.25536144951748,1.25536144951748,1,1,1,True,Baker,primary,1.25536144951748,1.25536144951748
Pithecia pithecia,hand_morphology,log10_mc3_mm,log10 mm,1.34379441611951,1.34379441611951,1,1,1,True,Baker,primary,1.34379441611951,1.34379441611951
Pithecia pithecia,hand_morphology,log10_mc4_mm,log10 mm,1.35098686542142,1.35098686542142,1,1,1,True,Baker,primary,1.35098686542142,1.35098686542142
Pithecia pithecia,hand_morphology,log10_mc5_mm,log10 mm,1.28916420108846,1.28916420108846,1,1,1,True,Baker,primary,1.28916420108846,1.28916420108846
Pithecia pithecia,hand_morphology,log10_pp1_mm,log10 mm,1.06376331586058,1.06376331586058,1,1,1,True,Baker,primary,1.06376331586058,1.06376331586058
Pithecia pithecia,hand_morphology,log10_pp2_mm,log10 mm,1.22399877744317,1.22399877744317,1,1,1,True,Baker,primary,1.22399877744317,1.22399877744317
Pithecia pithecia,hand_morphology,log10_pp3_mm,log10 mm,1.3234921774003,1.3234921774003,1,1,1,True,Baker,primary,1.3234921774003,1.3234921774003
Pithecia pithecia,hand_morphology,log10_pp4_mm,log10 mm,1.32670998209922,1.32670998209922,1,1,1,True,Baker,primary,1.32670998209922,1.32670998209922
Plecturocebus donacophilus,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Plecturocebus donacophilus,hand_morphology,log10_ip3_mm,log10 mm,1.02530586526477,1.02530586526477,1,1,1,True,Baker,primary,1.02530586526477,1.02530586526477
Plecturocebus donacophilus,hand_morphology,log10_mc1_mm,log10 mm,1.02530586526477,1.02530586526477,1,1,1,True,Baker,primary,1.02530586526477,1.02530586526477
Plecturocebus donacophilus,hand_morphology,log10_mc5_mm,log10 mm,1.09342168516224,1.09342168516224,1,1,1,True,Baker,primary,1.09342168516224,1.09342168516224
Plecturocebus donacophilus,hand_morphology,log10_pp3_mm,log10 mm,1.19451434188247,1.19451434188247,1,1,1,True,Baker,primary,1.19451434188247,1.19451434188247
Plecturocebus moloch,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Plecturocebus moloch,hand_morphology,log10_ip3_mm,log10 mm,1.02118929906994,1.02118929906994,1,1,1,True,Baker,primary,1.02118929906994,1.02118929906994
Plecturocebus moloch,hand_morphology,log10_mc3_mm,log10 mm,1.20411998265592,1.20411998265592,1,1,1,True,Baker,primary,1.20411998265592,1.20411998265592
Plecturocebus moloch,hand_morphology,log10_pp3_mm,log10 mm,1.19312459835446,1.19312459835446,1,1,1,True,Baker,primary,1.19312459835446,1.19312459835446
Plesiadapis cookei,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Plesiadapis cookei,hand_morphology,log10_mc1_mm,log10 mm,1.05690485133647,1.05690485133647,1,1,1,True,Baker,primary,1.05690485133647,1.05690485133647
Plesiadapis insignis,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Plesiadapis insignis,hand_morphology,log10_ip3_mm,log10 mm,0.89209460269048,0.89209460269048,1,1,1,True,Baker,primary,0.89209460269048,0.89209460269048
Plesiadapis insignis,hand_morphology,log10_mc3_mm,log10 mm,1.06818586174616,1.06818586174616,1,1,1,True,Baker,primary,1.06818586174616,1.06818586174616
Plesiadapis insignis,hand_morphology,log10_pp3_mm,log10 mm,0.934498451243568,0.934498451243568,1,1,1,True,Baker,primary,0.934498451243568,0.934498451243568
Plesiadapis tricuspidens,manipulation,Tool_use,category,0,,1,1,0,False,Baker,secondary,,
Plesiadapis tricuspidens,hand_morphology,log10_mc3_mm,log10 mm,1.32428245529769,1.32428245529769,1,1,1,True,Baker,primary,1.32428245529769,1.32428245529769
Plesiadapis tricuspidens,hand_morphology,log10_mc4_mm,log10 mm,1.39269695325967,1.39269695325967,1,1,1,True,Baker,primary,1.39269695325967,1.39269695325967
Plesiadapis tricuspidens,hand_morphology,log10_mc5_mm,log10 mm,1.15986784709257,1.15986784709257,1,1,1,True,Baker,primary,1.15986784709257,1.15986784709257
Pongo pygmaeus,locomotion,Arboreal_terrestrial,category,A,,1,1,1,True,Granatosky,primary,,
Pongo pygmaeus,dexterity,Dexterity,1-7 scale,6,6,1,1,1,True,Heffner,primary,6,6
Pongo pygmaeus,locomotion,Intermembral_index,ratio,139,139,1,1,1,True,Granatosky,primary,139,139
Pongo pygmaeus,locomotion,Locomotor_diversity_index,index,1.38150120846112,1.38150120846112,1,1,1,True,Granatosky,primary,1.38150120846112,1.38150120846112
Pongo pygmaeus,manipulation,Tool_Manufacture,category,1,,1,1,1,True,Baker,primary,,
Pongo pygmaeus,manipulation,Tool_use,category,1,,1,1,0,False,Baker,secondary,,
Pongo pygmaeus,manipulation,True_Tool_Use,category,1,,1,1,1,True,Baker,primary,,
Pongo pygmaeus,vocalization,VocalRepertoire,count,10,16.5,2,2,1,True,Schniter; ManyPrimates,primary; secondary,10,23
Pongo pygmaeus,hand_morphology,log10_dp1_mm,log10 mm,1.182129214053,1.182129214053,1,1,1,True,Baker,primary,1.182129214053,1.182129214053
Pongo pygmaeus,hand_morphology,log10_dp2_mm,log10 mm,1.21537315278342,1.21537315278342,1,1,1,True,Baker,primary,1.21537315278342,1.21537315278342
Pongo pygmaeus,hand_morphology,log10_ip2_mm,log10 mm,1.51454775266029,1.51454775266029,1,1,1,True,Baker,primary,1.51454775266029,1.51454775266029
Pongo pygmaeus,hand_morphology,log10_ip3_mm,log10 mm,1.67498776643501,1.67498776643501,1,1,1,True,Baker,primary,1.67498776643501,1.67498776643501
Pongo pygmaeus,hand_morphology,log10_ip4_mm,log10 mm,1.65377191068474,1.65377191068474,1,1,1,True,Baker,primary,1.65377191068474,1.65377191068474
Pongo pygmaeus,hand_morphology,log10_mc1_mm,log10 mm,1.66086547800387,1.66086547800387,1,1,1,True,Baker,primary,1.66086547800387,1.66086547800387
Pongo pygmaeus,hand_morphology,log10_mc2_mm,log10 mm,1.98766626492627,1.98766626492627,1,1,1,True,Baker,primary,1.98766626492627,1.98766626492627
Pongo pygmaeus,hand_morphology,log10_mc3_mm,log10 mm,1.97977593272969,1.97977593272969,1,1,1,True,Baker,primary,1.97977593272969,1.97977593272969
Pongo pygmaeus,hand_morphology,log10_mc4_mm,log10 mm,1.96731391828708,1.96731391828708,1,1,1,True,Baker,primary,1.96731391828708,1.96731391828708
