Species,Variable,Value,Source,Team,Year,Pick
Piliocolobus badius,Interpositus_cerebellar_nuclei_Vol.mm3,57.76,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Piliocolobus badius,Lateral_cerebellar_nuclei_Vol.mm3,98.52,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pygathrix nemaeus,Body_Mass.g,7500,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pygathrix nemaeus,Cerebellar_nuclei_total_Vol.mm3,265.75,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pygathrix nemaeus,Medial_cerebellar_nuclei_Vol.mm3,47.94,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pygathrix nemaeus,Interpositus_cerebellar_nuclei_Vol.mm3,80.76,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pygathrix nemaeus,Lateral_cerebellar_nuclei_Vol.mm3,137.05,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Nasalis larvatus,Body_Mass.g,14000,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Nasalis larvatus,Cerebellar_nuclei_total_Vol.mm3,340.36,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Nasalis larvatus,Medial_cerebellar_nuclei_Vol.mm3,85.55,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Nasalis larvatus,Interpositus_cerebellar_nuclei_Vol.mm3,105.48,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Nasalis larvatus,Lateral_cerebellar_nuclei_Vol.mm3,149.33,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Hylobates lar,Body_Mass.g,5700,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Hylobates lar,Cerebellar_nuclei_total_Vol.mm3,242.09,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Hylobates lar,Medial_cerebellar_nuclei_Vol.mm3,35.41,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Hylobates lar,Interpositus_cerebellar_nuclei_Vol.mm3,65.6,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Hylobates lar,Lateral_cerebellar_nuclei_Vol.mm3,141.08,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pan troglodytes,Body_Mass.g,46000,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pan troglodytes,Cerebellar_nuclei_total_Vol.mm3,601.42,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pan troglodytes,Medial_cerebellar_nuclei_Vol.mm3,58.32,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pan troglodytes,Interpositus_cerebellar_nuclei_Vol.mm3,87.27,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Pan troglodytes,Lateral_cerebellar_nuclei_Vol.mm3,455.83,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Gorilla sp.,Body_Mass.g,105000,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Gorilla sp.,Cerebellar_nuclei_total_Vol.mm3,740.4,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Gorilla sp.,Medial_cerebellar_nuclei_Vol.mm3,93.44,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Gorilla sp.,Interpositus_cerebellar_nuclei_Vol.mm3,112.36,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Gorilla sp.,Lateral_cerebellar_nuclei_Vol.mm3,534.6,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Homo sapiens,Body_Mass.g,65000,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Homo sapiens,Cerebellar_nuclei_total_Vol.mm3,1513.78,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Homo sapiens,Medial_cerebellar_nuclei_Vol.mm3,156.4,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Homo sapiens,Interpositus_cerebellar_nuclei_Vol.mm3,190.48,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Homo sapiens,Lateral_cerebellar_nuclei_Vol.mm3,1166.9,Matano_etal_1985_a_Table1,Selected_collection,1985,20
Tenrec ecaudatus,Body_Mass.g,832,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Tenrec ecaudatus,Ventral_pons_Vol.mm3,2.51,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Echinops telfairi,Body_Mass.g,87.5,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Echinops telfairi,Ventral_pons_Vol.mm3,0.49,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Tupaia glis,Body_Mass.g,170,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Tupaia glis,Ventral_pons_Vol.mm3,13.8,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Urogale everetti,Body_Mass.g,275,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Urogale everetti,Ventral_pons_Vol.mm3,18.6,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Microcebus murinus,Body_Mass.g,54,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Microcebus murinus,Ventral_pons_Vol.mm3,5.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cheirogaleus major,Body_Mass.g,450,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cheirogaleus major,Ventral_pons_Vol.mm3,27.4,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cheirogaleus medius,Body_Mass.g,177,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cheirogaleus medius,Ventral_pons_Vol.mm3,13,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Eulemur fulvus,Body_Mass.g,1400,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Eulemur fulvus,Ventral_pons_Vol.mm3,136.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Varecia variegata,Body_Mass.g,3000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Varecia variegata,Ventral_pons_Vol.mm3,168.8,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Lepilemur ruficaudatus,Body_Mass.g,915,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Lepilemur ruficaudatus,Ventral_pons_Vol.mm3,26.2,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Avahi laniger,Body_Mass.g,1285,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Avahi laniger,Ventral_pons_Vol.mm3,60.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Avahi occidentalis,Body_Mass.g,860,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Avahi occidentalis,Ventral_pons_Vol.mm3,60.3,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Propithecus verreauxi,Body_Mass.g,3480,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Propithecus verreauxi,Ventral_pons_Vol.mm3,169.3,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Indri indri,Body_Mass.g,6250,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Indri indri,Ventral_pons_Vol.mm3,186.3,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Daubentonia madagascariensis,Body_Mass.g,2800,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Daubentonia madagascariensis,Ventral_pons_Vol.mm3,304.8,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Loris tardigradus,Body_Mass.g,322,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Loris tardigradus,Ventral_pons_Vol.mm3,28.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Nycticebus coucang,Body_Mass.g,800,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Nycticebus coucang,Ventral_pons_Vol.mm3,63.8,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Perodicticus potto,Body_Mass.g,1150,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Perodicticus potto,Ventral_pons_Vol.mm3,77.7,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Galago senegalensis,Body_Mass.g,186,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Galago senegalensis,Ventral_pons_Vol.mm3,21,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Otolemur crassicaudatus,Body_Mass.g,850,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Otolemur crassicaudatus,Ventral_pons_Vol.mm3,54.5,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Galagoides demidoff,Body_Mass.g,81,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Galagoides demidoff,Ventral_pons_Vol.mm3,13.6,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Tarsius sp.,Body_Mass.g,125,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Tarsius sp.,Ventral_pons_Vol.mm3,16.5,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Callithrix jacchus,Body_Mass.g,280,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Callithrix jacchus,Ventral_pons_Vol.mm3,38.8,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Callithrix pygmaea,Body_Mass.g,120,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Callithrix pygmaea,Ventral_pons_Vol.mm3,17.5,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Saguinus midas,Body_Mass.g,340,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Saguinus midas,Ventral_pons_Vol.mm3,45.7,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Saguinus oedipus,Body_Mass.g,380,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Saguinus oedipus,Ventral_pons_Vol.mm3,50.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cebus albifrons,Body_Mass.g,3100,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cebus albifrons,Ventral_pons_Vol.mm3,682.2,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Aotus trivirgatus,Body_Mass.g,830,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Aotus trivirgatus,Ventral_pons_Vol.mm3,112.1,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Callicebus moloch,Body_Mass.g,900,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Callicebus moloch,Ventral_pons_Vol.mm3,105.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Saimiri sciureus,Body_Mass.g,660,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Saimiri sciureus,Ventral_pons_Vol.mm3,135.2,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Pithecia monachus,Body_Mass.g,1500,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Pithecia monachus,Ventral_pons_Vol.mm3,211.8,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Alouatta seniculus,Body_Mass.g,6400,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Alouatta seniculus,Ventral_pons_Vol.mm3,394.3,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Ateles geoffroyi,Body_Mass.g,8000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Ateles geoffroyi,Ventral_pons_Vol.mm3,813.3,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Lagothrix lagothricha,Body_Mass.g,5200,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Lagothrix lagothricha,Ventral_pons_Vol.mm3,725.6,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Macaca mulatta,Body_Mass.g,7800,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Macaca mulatta,Ventral_pons_Vol.mm3,639.2,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Lophocebus albigena,Body_Mass.g,7900,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Lophocebus albigena,Ventral_pons_Vol.mm3,873.3,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Papio anubis,Body_Mass.g,25000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Papio anubis,Ventral_pons_Vol.mm3,2177.7,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cercopithecus ascanius,Body_Mass.g,3400,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cercopithecus ascanius,Ventral_pons_Vol.mm3,520.2,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cercopithecus mitis,Body_Mass.g,6300,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Cercopithecus mitis,Ventral_pons_Vol.mm3,517.6,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Miopithecus talapoin,Body_Mass.g,1200,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Miopithecus talapoin,Ventral_pons_Vol.mm3,273.7,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Erythrocebus patas,Body_Mass.g,7800,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Erythrocebus patas,Ventral_pons_Vol.mm3,814.5,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Piliocolobus badius,Body_Mass.g,7000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Piliocolobus badius,Ventral_pons_Vol.mm3,646.4,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Pygathrix nemaeus,Body_Mass.g,7500,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Pygathrix nemaeus,Ventral_pons_Vol.mm3,708.5,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Nasalis larvatus,Body_Mass.g,14000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Nasalis larvatus,Ventral_pons_Vol.mm3,967.4,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Hylobates lar,Body_Mass.g,5700,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Hylobates lar,Ventral_pons_Vol.mm3,1167.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Pan troglodytes,Body_Mass.g,46000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Pan troglodytes,Ventral_pons_Vol.mm3,3990.6,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Gorilla sp.,Body_Mass.g,105000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Gorilla sp.,Ventral_pons_Vol.mm3,5400.6,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Homo sapiens,Body_Mass.g,65000,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Homo sapiens,Ventral_pons_Vol.mm3,10477.9,Matano_etal_1985_b_Table1,Selected_collection,1985,21
Tupaia glis,Body_Mass.g,170,Matano__1986_TableI,Selected_collection,1986,22
Tupaia glis,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.16,Matano__1986_TableI,Selected_collection,1986,22
Tupaia glis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.07,Matano__1986_TableI,Selected_collection,1986,22
Tupaia glis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,3.27,Matano__1986_TableI,Selected_collection,1986,22
Tupaia glis,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,2.62,Matano__1986_TableI,Selected_collection,1986,22
Tupaia glis,Complexus_vestibularis_unilateral_Vol.mm3,10.1,Matano__1986_TableI,Selected_collection,1986,22
Urogale everetti,Body_Mass.g,275,Matano__1986_TableI,Selected_collection,1986,22
Urogale everetti,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.91,Matano__1986_TableI,Selected_collection,1986,22
Urogale everetti,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.33,Matano__1986_TableI,Selected_collection,1986,22
Urogale everetti,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,4.68,Matano__1986_TableI,Selected_collection,1986,22
Urogale everetti,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,3.59,Matano__1986_TableI,Selected_collection,1986,22
Urogale everetti,Complexus_vestibularis_unilateral_Vol.mm3,12.5,Matano__1986_TableI,Selected_collection,1986,22
Microcebus murinus,Body_Mass.g,54,Matano__1986_TableI,Selected_collection,1986,22
Microcebus murinus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,0.679,Matano__1986_TableI,Selected_collection,1986,22
Microcebus murinus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,0.76,Matano__1986_TableI,Selected_collection,1986,22
Microcebus murinus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,1.5,Matano__1986_TableI,Selected_collection,1986,22
Microcebus murinus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,1.08,Matano__1986_TableI,Selected_collection,1986,22
Microcebus murinus,Complexus_vestibularis_unilateral_Vol.mm3,4.02,Matano__1986_TableI,Selected_collection,1986,22
Cheirogaleus major,Body_Mass.g,450,Matano__1986_TableI,Selected_collection,1986,22
Cheirogaleus major,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.86,Matano__1986_TableI,Selected_collection,1986,22
Cheirogaleus major,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.78,Matano__1986_TableI,Selected_collection,1986,22
Cheirogaleus major,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,4.18,Matano__1986_TableI,Selected_collection,1986,22
Cheirogaleus major,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,3.27,Matano__1986_TableI,Selected_collection,1986,22
Cheirogaleus major,Complexus_vestibularis_unilateral_Vol.mm3,11.1,Matano__1986_TableI,Selected_collection,1986,22
C. medius,Body_Mass.g,177,Matano__1986_TableI,Selected_collection,1986,22
C. medius,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.36,Matano__1986_TableI,Selected_collection,1986,22
C. medius,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1,Matano__1986_TableI,Selected_collection,1986,22
C. medius,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,2.03,Matano__1986_TableI,Selected_collection,1986,22
C. medius,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,1.61,Matano__1986_TableI,Selected_collection,1986,22
C. medius,Complexus_vestibularis_unilateral_Vol.mm3,6,Matano__1986_TableI,Selected_collection,1986,22
Eulemur albifrons,Body_Mass.g,1400,Matano__1986_TableI,Selected_collection,1986,22
Eulemur albifrons,Nucleus_vestibularis_superior_unilateral_Vol.mm3,6.22,Matano__1986_TableI,Selected_collection,1986,22
Eulemur albifrons,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,5.9,Matano__1986_TableI,Selected_collection,1986,22
Eulemur albifrons,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,9.75,Matano__1986_TableI,Selected_collection,1986,22
Eulemur albifrons,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,9.27,Matano__1986_TableI,Selected_collection,1986,22
Eulemur albifrons,Complexus_vestibularis_unilateral_Vol.mm3,31.1,Matano__1986_TableI,Selected_collection,1986,22
Varecia variegata,Body_Mass.g,3000,Matano__1986_TableI,Selected_collection,1986,22
Varecia variegata,Nucleus_vestibularis_superior_unilateral_Vol.mm3,6.92,Matano__1986_TableI,Selected_collection,1986,22
Varecia variegata,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,7.86,Matano__1986_TableI,Selected_collection,1986,22
Varecia variegata,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,14.8,Matano__1986_TableI,Selected_collection,1986,22
Varecia variegata,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,13.8,Matano__1986_TableI,Selected_collection,1986,22
Varecia variegata,Complexus_vestibularis_unilateral_Vol.mm3,43.4,Matano__1986_TableI,Selected_collection,1986,22
Lepilemur ruficaudatus,Body_Mass.g,915,Matano__1986_TableI,Selected_collection,1986,22
Lepilemur ruficaudatus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.11,Matano__1986_TableI,Selected_collection,1986,22
Lepilemur ruficaudatus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.38,Matano__1986_TableI,Selected_collection,1986,22
Lepilemur ruficaudatus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,5.92,Matano__1986_TableI,Selected_collection,1986,22
Lepilemur ruficaudatus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,4.47,Matano__1986_TableI,Selected_collection,1986,22
Lepilemur ruficaudatus,Complexus_vestibularis_unilateral_Vol.mm3,14.9,Matano__1986_TableI,Selected_collection,1986,22
Avahi laniger laniger,Body_Mass.g,1285,Matano__1986_TableI,Selected_collection,1986,22
Avahi laniger laniger,Nucleus_vestibularis_superior_unilateral_Vol.mm3,4.27,Matano__1986_TableI,Selected_collection,1986,22
Avahi laniger laniger,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,5.02,Matano__1986_TableI,Selected_collection,1986,22
Avahi laniger laniger,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,9.21,Matano__1986_TableI,Selected_collection,1986,22
Avahi laniger laniger,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,5.19,Matano__1986_TableI,Selected_collection,1986,22
Avahi laniger laniger,Complexus_vestibularis_unilateral_Vol.mm3,23.7,Matano__1986_TableI,Selected_collection,1986,22
A. l. occidentalis,Body_Mass.g,860,Matano__1986_TableI,Selected_collection,1986,22
A. l. occidentalis,Nucleus_vestibularis_superior_unilateral_Vol.mm3,3.1,Matano__1986_TableI,Selected_collection,1986,22
A. l. occidentalis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,3.32,Matano__1986_TableI,Selected_collection,1986,22
A. l. occidentalis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,6.86,Matano__1986_TableI,Selected_collection,1986,22
A. l. occidentalis,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,4.81,Matano__1986_TableI,Selected_collection,1986,22
A. l. occidentalis,Complexus_vestibularis_unilateral_Vol.mm3,18.1,Matano__1986_TableI,Selected_collection,1986,22
Propithecus verreauxi,Body_Mass.g,3480,Matano__1986_TableI,Selected_collection,1986,22
Propithecus verreauxi,Nucleus_vestibularis_superior_unilateral_Vol.mm3,8.18,Matano__1986_TableI,Selected_collection,1986,22
Propithecus verreauxi,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,7.37,Matano__1986_TableI,Selected_collection,1986,22
Propithecus verreauxi,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,15.3,Matano__1986_TableI,Selected_collection,1986,22
Propithecus verreauxi,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,12.4,Matano__1986_TableI,Selected_collection,1986,22
Propithecus verreauxi,Complexus_vestibularis_unilateral_Vol.mm3,43.3,Matano__1986_TableI,Selected_collection,1986,22
Indri indri,Body_Mass.g,6250,Matano__1986_TableI,Selected_collection,1986,22
Indri indri,Nucleus_vestibularis_superior_unilateral_Vol.mm3,7.8,Matano__1986_TableI,Selected_collection,1986,22
Indri indri,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,9.51,Matano__1986_TableI,Selected_collection,1986,22
Indri indri,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,22.2,Matano__1986_TableI,Selected_collection,1986,22
Indri indri,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,11.8,Matano__1986_TableI,Selected_collection,1986,22
Indri indri,Complexus_vestibularis_unilateral_Vol.mm3,51.3,Matano__1986_TableI,Selected_collection,1986,22
Daubentonia madagascariensis,Body_Mass.g,2800,Matano__1986_TableI,Selected_collection,1986,22
Daubentonia madagascariensis,Nucleus_vestibularis_superior_unilateral_Vol.mm3,8.45,Matano__1986_TableI,Selected_collection,1986,22
Daubentonia madagascariensis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,8.13,Matano__1986_TableI,Selected_collection,1986,22
Daubentonia madagascariensis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,18,Matano__1986_TableI,Selected_collection,1986,22
Daubentonia madagascariensis,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,12.7,Matano__1986_TableI,Selected_collection,1986,22
Daubentonia madagascariensis,Complexus_vestibularis_unilateral_Vol.mm3,47.3,Matano__1986_TableI,Selected_collection,1986,22
Loris tardigradus,Body_Mass.g,322,Matano__1986_TableI,Selected_collection,1986,22
Loris tardigradus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.61,Matano__1986_TableI,Selected_collection,1986,22
Loris tardigradus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.22,Matano__1986_TableI,Selected_collection,1986,22
Loris tardigradus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,3.55,Matano__1986_TableI,Selected_collection,1986,22
Loris tardigradus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,2.08,Matano__1986_TableI,Selected_collection,1986,22
Loris tardigradus,Complexus_vestibularis_unilateral_Vol.mm3,8.46,Matano__1986_TableI,Selected_collection,1986,22
Nycticebus coucang,Body_Mass.g,800,Matano__1986_TableI,Selected_collection,1986,22
Nycticebus coucang,Nucleus_vestibularis_superior_unilateral_Vol.mm3,3.03,Matano__1986_TableI,Selected_collection,1986,22
Nycticebus coucang,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,3.05,Matano__1986_TableI,Selected_collection,1986,22
Nycticebus coucang,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,7.32,Matano__1986_TableI,Selected_collection,1986,22
Nycticebus coucang,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,5.14,Matano__1986_TableI,Selected_collection,1986,22
Nycticebus coucang,Complexus_vestibularis_unilateral_Vol.mm3,18.5,Matano__1986_TableI,Selected_collection,1986,22
Perodicticus potto,Body_Mass.g,1150,Matano__1986_TableI,Selected_collection,1986,22
Perodicticus potto,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.86,Matano__1986_TableI,Selected_collection,1986,22
Perodicticus potto,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.66,Matano__1986_TableI,Selected_collection,1986,22
Perodicticus potto,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,7.87,Matano__1986_TableI,Selected_collection,1986,22
Perodicticus potto,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,3.88,Matano__1986_TableI,Selected_collection,1986,22
Perodicticus potto,Complexus_vestibularis_unilateral_Vol.mm3,17.3,Matano__1986_TableI,Selected_collection,1986,22
Galago senegalensis,Body_Mass.g,186,Matano__1986_TableI,Selected_collection,1986,22
Galago senegalensis,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.36,Matano__1986_TableI,Selected_collection,1986,22
Galago senegalensis,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.43,Matano__1986_TableI,Selected_collection,1986,22
Galago senegalensis,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,3.42,Matano__1986_TableI,Selected_collection,1986,22
Galago senegalensis,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,2.93,Matano__1986_TableI,Selected_collection,1986,22
Galago senegalensis,Complexus_vestibularis_unilateral_Vol.mm3,9.14,Matano__1986_TableI,Selected_collection,1986,22
Otolemur crassicaudatus,Body_Mass.g,850,Matano__1986_TableI,Selected_collection,1986,22
Otolemur crassicaudatus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,2.85,Matano__1986_TableI,Selected_collection,1986,22
Otolemur crassicaudatus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,2.87,Matano__1986_TableI,Selected_collection,1986,22
Otolemur crassicaudatus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,7.16,Matano__1986_TableI,Selected_collection,1986,22
Otolemur crassicaudatus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,7.01,Matano__1986_TableI,Selected_collection,1986,22
Otolemur crassicaudatus,Complexus_vestibularis_unilateral_Vol.mm3,19.9,Matano__1986_TableI,Selected_collection,1986,22
Galagoides demidovii,Body_Mass.g,81,Matano__1986_TableI,Selected_collection,1986,22
Galagoides demidovii,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.02,Matano__1986_TableI,Selected_collection,1986,22
Galagoides demidovii,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.01,Matano__1986_TableI,Selected_collection,1986,22
