repo,path,line,found,canonical,kind,severity,action,context,in_scope
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,34,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table2""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,35,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table2""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,36,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table2""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,37,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table2""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,38,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table2""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,39,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table2""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""MGB",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,40,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,41,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,42,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,43,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,44,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,45,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,46,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,47,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,48,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,49,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table3""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,50,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table4""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,51,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table4""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,52,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table4""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,53,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table4""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,54,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table4""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,55,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table4""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""VB""",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,56,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,57,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,58,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,59,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,60,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,61,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,62,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,63,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,64,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,65,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,66,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,67,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-s""	""Homo_volume_1""	""Homo sapiens""	""Homo sapiens""	""male""	""28""	NA	1890	""Yakovlev Collection""	""sag",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,68,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,69,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table5""	""Armstrong_1979""	""primary""	""Homo s.-t""	""Homo_volume_2""	""Homo sapiens""	""Homo sapiens""	""female""	""32""	NA	1200	""Yakovlev Collection""	""t",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,70,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,71,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,72,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,73,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,74,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,75,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,76,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,77,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,78,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,79,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,80,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,81,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,82,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,83,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,84,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,85,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Homo s.""	""Homo_combined""	""Homo sapiens""	""Homo sapiens""	""mixed""	""derived""	NA	NA	""Yakovlev Collection + c",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,86,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Homo s.""	""Homo_combined""	""Homo sapiens""	""Homo sapiens""	""mixed""	""derived""	NA	NA	""Yakovlev Collection + c",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,87,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table6""	""Armstrong_1979""	""primary""	""Homo s.""	""Homo_combined""	""Homo sapiens""	""Homo sapiens""	""mixed""	""derived""	NA	NA	""Yakovlev Collection + c",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,88,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table7""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,89,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table7""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,90,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table7""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,91,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table7""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,92,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table7""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,93,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table7""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""MGB",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,94,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,95,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,96,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,97,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Pan t.""	""Pan_1""	""Pan troglodytes""	""Pan troglodytes""	""male""	""10-12""	63.5	405.5	""University of Wisconsin ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,98,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,99,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,100,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,101,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,102,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table8""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""LGB",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,103,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table9""	""Armstrong_1979""	""primary""	""Hylo.-s""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,104,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table9""	""Armstrong_1979""	""primary""	""Hylo.-h""	""Hylobates_unknown_1""	""Hylobates sp.""	""Hylobates sp.""	""unknown""	""unknown""	NA	NA	""Thomas Jeffer",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,105,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table9""	""Armstrong_1979""	""primary""	""H. lar-t""	""Hylobates_lar_1""	""Hylobates lar""	""Hylobates lar""	""male""	""unknown""	5.93	101.9	""Max Planck Ins",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,106,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table9""	""Armstrong_1979""	""primary""	""Gorilla g.""	""Gorilla_1""	""Gorilla gorilla""	""Gorilla gorilla""	""male""	""14""	203	540	""Columbia University / ",yes
PUB,__Public/comparative-data/10.1002%2Fajpa.1330510308_Tables1-9.tsv,107,Armstrong_1979,Armstrong__1979,merge_output,P3,rebuild after the source label is fixed,"""Table9""	""Armstrong_1979""	""primary""	""Homo s.-c""	""Homo_cell_1""	""Homo sapiens""	""Homo sapiens""	""male""	""19""	113	1500	""not stated""	""coronal""	""VB""",yes
PUB,__merging_sleep/README__merging.md,43,HerculanoHouzel_2015,HerculanoHouzel__2015,merge_output,P3,rebuild after the source label is fixed,| `HerculanoHouzel__2015_Table1` | HerculanoHouzel_2015 | `Sleep_h_day` | 24 mammals | primary (daily sleep) |,yes
PUB,_keys/variable_catalog.csv,30,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,common_name,NA,(structure-agnostic; see data columns),NA,CommonName,CommonName,NA,primary,Mammalia,common English",yes
PUB,_keys/variable_catalog.csv,103,Ashwell_2020,Ashwell__2020,generated_output,P3,"stale generated file - regenerate, do not hand-edit","Ashwell__2020,Ashwell_2020,group,NA,(structure-agnostic; see data columns),NA,TaxonGroup,TaxonGroup,NA,primary,Mammalia,higher-level taxonom",yes
PUB,_keys/variable_catalog.csv,131,HerculanoHouzel_2015,HerculanoHouzel__2015,generated_output,P3,"stale generated file - regenerate, do not hand-edit","HerculanoHouzel_etal_2015,HerculanoHouzel_2015,""N, n"",NA,(structure-agnostic; see data columns),NA,N.n,count (number),NA,both,Mammals,number",yes
