Higher taxon;Genus;Species;Individual;Sex;Age;Date;Bout;Insertion event;Hand used to insert;Handed in with …;Position;Fingers;Location
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;1;1;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;1;2;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;2;1;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;3;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;3;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;4;1;right;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;5;1;left;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;5;2;left;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;6;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;7;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;8;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;9;1;left;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;9;2;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;10;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;10;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;10;3;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;10;4;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;10;5;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;10;6;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;11;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;11;2;right;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;12;1;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;12;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;12;3;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;12;4;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;12;5;left;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;13;1;right;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;13;2;right;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;14;1;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;14;2;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;15;1;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;15;2;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;16;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;16;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;17;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;1;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;3;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;4;left;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;5;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;6;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;18;7;left;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;19;1;right;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;20;1;right;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;21;1;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;21;2;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;22;1;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;22;2;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;23;1;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;23;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;3;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;4;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;5;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;6;left;N.A.;Sitting;Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;7;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Sullana;male;adult;31.08.2019;24;8;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;1;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;1;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;2;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;2;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;2;3;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;3;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;4;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;4;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;5;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;5;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;5;3;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;5;4;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;5;5;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;5;6;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;3;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;4;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;5;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;6;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;7;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;8;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;9;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;10;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;11;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;12;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;13;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;14;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;15;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;16;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;17;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;18;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;19;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;6;20;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;7;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;7;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Choko;female;adult;31.08.2019;7;3;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;1;1;right;N.A.;Suspended;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;1;2;right;N.A.;Suspended;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;2;1;right;N.A.;Suspended;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;2;2;right;N.A.;Suspended;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;3;1;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;3;2;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;4;1;right;N.A.;Crouched bipedal stance;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;4;2;right;N.A.;Crouched bipedal stance;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;4;3;right;N.A.;Crouched bipedal stance;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;5;1;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;5;2;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;2;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;3;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;4;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;5;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;6;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;7;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;8;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;9;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;10;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;6;11;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;7;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;7;2;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;7;3;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;7;4;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;7;5;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;8;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;9;1;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;9;2;right;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;9;3;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;9;4;right;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;10;1;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;11;1;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;11;2;right;N.A.;Suspended;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;11;3;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;11;4;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;11;5;right;N.A.;Suspended;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;11;6;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;1;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;2;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;3;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;4;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;5;right;N.A.;Suspended;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;6;right;N.A.;Suspended;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;7;right;N.A.;Suspended;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;8;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;9;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;12;10;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;13;1;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;14;1;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;14;2;right;N.A.;Suspended;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Diaz;female;adult;31.08.2019;14;3;right;N.A.;Suspended;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;1;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;1;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;1;3;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;2;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;3;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;3;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;4;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;5;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;5;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;5;3;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;6;1;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;6;2;left;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;1;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;2;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;3;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;4;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;5;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;6;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;7;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;8;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;9;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;10;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;11;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;12;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;7;13;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;8;1;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;8;2;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;8;3;right;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;9;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;9;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;2;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;3;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;4;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;5;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;6;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;10;7;left;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;1;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;2;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;3;right;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;4;right;N.A.;Sitting;N.A.;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;5;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;6;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;7;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;8;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;9;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;10;right;N.A.;Sitting;Index, Middle, Ring;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;11;11;right;N.A.;Sitting;Index, Middle;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;12;1;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;12;2;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;12;3;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Bogota;male;adult;31.08.2019;12;4;left;N.A.;Sitting;Index;Apeldoorn
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;1;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;2;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;3;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;4;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;5;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;6;left;N.A.;Sitting;Index;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;7;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;1;8;left;N.A.;Sitting;N.A.;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;2;1;left;N.A.;Sitting;Index;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;2;2;left;N.A.;Sitting;Index;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;3;1;left;N.A.;Sitting;Index, Middle;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;3;2;left;N.A.;Sitting;Index;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;4;1;left;N.A.;Sitting;Index, Middle;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;4;2;left;N.A.;Sitting;Index;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;5;1;left;N.A.;Sitting;Index;Doué la Fontaine
Atelidae;Ateles;fusciceps;Pierrette;female;adult;11.03.2019;5;2;left;N.A.;Sitting;Index;Doué la Fontaine
