Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Propithecus verreauxi,Ventral_pons_Vol.mm3,Matano_etal_1985_b_Table1,Matano et al. (1985) Table 1,10.1159/000156211,Stephan_collection,1985,169.3,169.3,0,sole source,1,Stephan_collection,1,1,1985
Propithecus verreauxi,Ventricles_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Stephan_collection,1981,231,231,0,sole source,1,Stephan_collection,1,1,1981
Pseudantechinus bilarni,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,34.8,34.8,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,10.4,10.4,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,22,22,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1.26,1.26,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,42.8,42.8,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,6.71,6.71,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2.39,2.39,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1.55,1.55,0,sole source,1,Ashwell,1,1,2020
Pseudantechinus bilarni,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,513,513,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,262,262,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,115,115,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,127,127,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,12.5,12.5,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,316,316,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,41.5,41.5,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,20.5,20.5,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,5.04,5.04,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus canescens,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2566,2566,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,309,309,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,105,105,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,186,186,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,11.2,11.2,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,382,382,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,61.3,61.3,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,18.2,18.2,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,7.93,7.93,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus cinereus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2759,2759,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,614,614,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,254,254,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,314,314,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,21.5,21.5,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,786,786,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,151,151,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,45.5,45.5,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,17.9,17.9,0,sole source,1,Ashwell,1,1,2020
Pseudocheirus peregrinus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,5060,5060,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,529,529,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,200,200,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,306,306,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,21.6,21.6,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,640,640,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,89.9,89.9,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,22.4,22.4,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,18,18,0,sole source,1,Ashwell,1,1,2020
Pseudochirops archeri,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,5487,5487,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,722,722,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,307,307,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,373,373,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,24.3,24.3,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,879,879,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,133,133,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,42.5,42.5,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,23.1,23.1,0,sole source,1,Ashwell,1,1,2020
Pseudochirops cupreus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,5865,5865,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,269,269,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,127,127,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,124,124,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,8.55,8.55,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,321,321,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,43.8,43.8,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,18.1,18.1,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,7.93,7.93,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus forbesi,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1141,1141,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,249,249,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,106,106,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,123,123,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,8.77,8.77,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,307,307,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,49.2,49.2,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,19.7,19.7,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,8.47,8.47,0,sole source,1,Ashwell,1,1,2020
Pseudochirulus herbertensis,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,2642,2642,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,CerebellarCortex_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,856,856,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,CerebellarHemisphere_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,429,429,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,CerebellarVermis_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,411,411,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,Cerebellar_nuclei_total_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,31.2,31.2,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,Cerebellum_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,1001,1001,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,Cerebellum_white_matter_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,114,114,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,FlocculonodularLobe_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,15.9,15.9,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,Pontine_and_reticulotegmental_nuclei_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,23.6,23.6,0,sole source,1,Ashwell,1,1,2020
Pteropus giganteus,Total_brain_net_volume_Vol.mm3,Ashwell__2020_SupplementaryTable,Ashwell (2020) Supplementary Table,10.1016/j.zool.2020.125753,Ashwell,2020,8654,8654,0,sole source,1,Ashwell,1,1,2020
Puma concolor,Amygdala_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,855.36,855.36,0,sole source,1,Reep,1,1,2007
Puma concolor,Cerebellum_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,12413.28,12413.28,0,sole source,1,Reep,1,1,2007
Puma concolor,Diencephalon_excluding_globus_pallidus_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,4935.36,4935.36,0,sole source,1,Reep,1,1,2007
Puma concolor,Hippocampus_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,1798.56,1798.56,0,sole source,1,Reep,1,1,2007
Puma concolor,Medulla_oblongata_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,5176.32,5176.32,0,sole source,1,Reep,1,1,2007
Puma concolor,Mesencephalon_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,2940,2940,0,sole source,1,Reep,1,1,2007
Puma concolor,Neocortex_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,70327.68,70327.68,0,sole source,1,Reep,1,1,2007
Puma concolor,Palaeocortex_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,2014.08,2014.08,0,sole source,1,Reep,1,1,2007
Puma concolor,Schizo_cortex_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,1082.88,1082.88,0,sole source,1,Reep,1,1,2007
Puma concolor,Septum_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,259.2,259.2,0,sole source,1,Reep,1,1,2007
Puma concolor,Striatum_including_globus_pallidus_Vol.mm3,Reep_etal_2007_Table1,Reep et al. (2007) Table 1,10.1159/000101491,Reep,2007,3000,3000,0,sole source,1,Reep,1,1,2007
Pygathrix nemaeus,Amygdala_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,489.2,489.2,0,sole source,1,Stephan_collection,1,1,1987
Pygathrix nemaeus,Body_Mass.g,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,7500,7500,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Pygathrix nemaeus,Brain_Mass.mg,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,77000,77000,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Pygathrix nemaeus,Bulbus_olfactorius_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,10.7,10.7,0,sole source,1,Stephan_collection,1,1,1987
Pygathrix nemaeus,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableVI,Stephan et al. (1981) Table VI,10.1159/000155963,Stephan_collection,1981,0,0,NA,sole source,1,Stephan_collection,1,1,1981
Pygathrix nemaeus,CA1_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,786.6,786.6,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,CA2_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,44.48,44.48,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,CA3_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,420.73,420.73,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,Cerebellar_nuclei_total_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Stephan_collection,1985,265.75,265.75,0,sole source,1,Stephan_collection,1,1,1985
Pygathrix nemaeus,Cerebellum_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,8063,8063,0,sole source,1,Stephan_collection,1,1,1981
Pygathrix nemaeus,Commissura_anterior_Vol.mm3,Baron_etal_1987_Table1,Baron et al. (1987) Table 1,PMID:3116076,Stephan_collection,1987,98.9,98.9,0,sole source,1,Stephan_collection,1,1,1987
Pygathrix nemaeus,Complexus_centromedialis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,151.6,151.6,0,sole source,1,Stephan_collection,1,1,1987
Pygathrix nemaeus,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1987_Table1,Stephan et al. (1987) Table 1,PMID:3693895,Stephan_collection,1987,337.5,337.5,0,sole source,1,Stephan_collection,1,1,1987
Pygathrix nemaeus,Complexus_sensorius_trigeminalis_Vol.mm3,Baron_etal_1990_Table1,Baron et al. (1990) Table 1,PMID:2358663,Stephan_collection,1990,82.3,82.3,0,sole source,1,Stephan_collection,1,1,1990
Pygathrix nemaeus,Complexus_vestibularis_Vol.mm3,Baron_etal_1988_Table1,Baron et al. (1988) Table 1,PMID:3216099,Stephan_collection,1988,117,117,0,sole source,1,Stephan_collection,1,1,1988
Pygathrix nemaeus,Complexus_vestibularis_unilateral_Vol.mm3,Matano__1986_TableI,Matano (1986) Table I,10.1159/000156277,Stephan_collection,1986,62.5,62.5,0,sole source,1,Stephan_collection,1,1,1986
Pygathrix nemaeus,Corpus_geniculatum_laterale_Vol.mm3,deSousa_etal_2013_Table1,deSousa et al. (2013) Table 1,10.1159/000346495,Zilles,2013,114.8,114.8,0,sole source,1,Zilles,1,1,2013
Pygathrix nemaeus,Diencephalon_Vol.mm3,Stephan_etal_1981_TableIII,Stephan et al. (1981) Table III,10.1159/000155963,Stephan_collection,1981,4727,4727,0,sole source,1,Stephan_collection,1,1,1981
Pygathrix nemaeus,Facial_motor_nucleus_left_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Zilles,2005,2.79,2.79,0,sole source,1,Zilles,1,1,2005
Pygathrix nemaeus,Fascia_dentata_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,253.07,253.07,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,HP_HS_fibers_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,445.75,445.75,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,Hilus_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,227.64,227.64,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,Hippocampus_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,2295.41,2295.41,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,Hippocampus_retrocommissuralis_Vol.mm3,Frahm_Zilles_1994_Table1,Frahm & Zilles (1994) Table 1,PMID:7983368,Stephan_collection,1994,1849.66,1849.66,0,sole source,1,Stephan_collection,1,1,1994
Pygathrix nemaeus,Hypoglossal_nucleus_left_Vol.mm3,Sherwood_etal_2005_Table1,Sherwood et al. (2005) Table 1,10.1016/j.jhevol.2004.10.003,Zilles,2005,1.57,1.57,0,sole source,1,Zilles,1,1,2005
Pygathrix nemaeus,Interpositus_cerebellar_nuclei_Vol.mm3,Matano_etal_1985_a_Table1,Matano et al. (1985) Table 1,10.1159/000156212,Stephan_collection,1985,80.76,80.76,0,sole source,1,Stephan_collection,1,1,1985
