Species,Variable,Value,Teams,n_teams,Sources,n_sources,Source_detail,Year_used
Loris tardigradus,Nucleus_septalis_triangularis_Vol.mm3,0.822,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Loris tardigradus,Nucleus_subthalamicus_Vol.mm3,3.79,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Loris tardigradus,Nucleus_vestibularis_descendens_Vol.mm3,4.16,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,2.08,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_lateralis_Vol.mm3,2.44,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,1.22,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_medialis_Vol.mm3,7.1,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,3.55,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_superior_Vol.mm3,3.22,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,1.61,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Loris tardigradus,Pallidum_Vol.mm3,41.4,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Loris tardigradus,Schizo_cortex_Vol.mm3,99.7,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Loris tardigradus,Septum_Vol.mm3,41.1,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Loris tardigradus,Striatum_Vol.mm3,351,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Loris tardigradus,Subthalamus_Vol.mm3,45.2,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Loris tardigradus,Telencephalon_Vol.mm3,4551,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Loris tardigradus,Thalamus_Vol.mm3,348,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Loris tardigradus,Total_brain_net_volume_Vol.mm3,6612,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Loris tardigradus,Tractus_opticus_Vol.mm3,15.7,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Loris tardigradus,Ventral_pons_Vol.mm3,28.9,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Loris tardigradus,Ventricles_Vol.mm3,51.6,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Macaca fascicularis,Area_striata_grey_matter_left_Vol.mm3,1400,Selected_collection,1,deSousa_etal_2010_Table1,1,Selected_collection: deSousa_etal_2010_Table1,2010
Macaca fascicularis,Brain_Mass.mg,57600,Selected_collection,1,deSousa_etal_2013_Table1,1,Selected_collection: deSousa_etal_2013_Table1,2013
Macaca fascicularis,Corpus_geniculatum_laterale_Vol.mm3,91.9,Selected_collection,1,deSousa_etal_2013_Table1,1,Selected_collection: deSousa_etal_2013_Table1,2013
Macaca fascicularis,Corpus_geniculatum_laterale_left_Vol.mm3,46,Selected_collection,1,deSousa_etal_2010_Table1,1,Selected_collection: deSousa_etal_2010_Table1,2010
Macaca fascicularis,Total_brain_net_volume_Vol.mm3,55600,Selected_collection,1,deSousa_etal_2010_Table1,1,Selected_collection: deSousa_etal_2010_Table1,2010
Macaca maura,Agranular_insular_cortex_Vol.mm3,142,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Agranular_insular_cortex_left_Vol.mm3,71,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Body_Mass.g,6050,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Brain_Mass.mg,83.3,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Dysgranular_insular_cortex_Vol.mm3,480,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Dysgranular_insular_cortex_left_Vol.mm3,240,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Granular_insular_cortex_Vol.mm3,362,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Granular_insular_cortex_left_Vol.mm3,181,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Insula_Vol.mm3,984,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Insula_left_Vol.mm3,492,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca maura,Total_brain_net_volume_Vol.mm3,80405,Selected_collection,1,Bauernfeind_etal_2013_Table1,1,Selected_collection: Bauernfeind_etal_2013_Table1,2013
Macaca mulatta,Area_striata_Vol.mm3,6586,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Macaca mulatta,Area_striata_grey_matter_Vol.mm3,5343,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Macaca mulatta,Area_striata_white_matter_Vol.mm3,1243,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Macaca mulatta,Body_Mass.g,7800,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Macaca mulatta,Brain_Mass.mg,93000,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Macaca mulatta,Bulbus_olfactorius_Vol.mm3,84.3,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Bulbus_olfactorius_accessorius_Vol.mm3,0,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,CerebellarHemisphere_Vol.mm3,4883.33333333333,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Macaca mulatta,CerebellarVermis_Vol.mm3,2333.33333333333,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Macaca mulatta,Cerebellar_nuclei_total_Vol.mm3,235.31,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Macaca mulatta,Cerebellum_Vol.mm3,7233.33333333333,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Macaca mulatta,Complexus_vestibularis_Vol.mm3,165,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Complexus_vestibularis_unilateral_Vol.mm3,82.5,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Corpus_geniculatum_laterale_Vol.mm3,158,Selected_collection,1,deSousa_etal_2013_Table1,1,Selected_collection: deSousa_etal_2013_Table1,2013
Macaca mulatta,Corpus_pineal_Vol.mm3,12.4,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Macaca mulatta,Corpus_subcommissurale_Vol.mm3,0.27,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Macaca mulatta,Corpus_subfornicale_Vol.mm3,0.36,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Macaca mulatta,Diencephalon_Vol.mm3,4480,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Macaca mulatta,Hippocampus_Vol.mm3,1353,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Interpositus_cerebellar_nuclei_Vol.mm3,75.13,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Macaca mulatta,Lateral_cerebellar_nuclei_Vol.mm3,106.94,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Macaca mulatta,Lobus_piriformis_Vol.mm3,1220,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Medial_cerebellar_nuclei_Vol.mm3,53.24,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Macaca mulatta,Medulla_oblongata_Vol.mm3,1992,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Macaca mulatta,Mesencephalon_Vol.mm3,1380,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Macaca mulatta,Neocortex_Vol.mm3,63482,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Nucleus_habenularis_medialis_Vol.mm3,7.66,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Macaca mulatta,Nucleus_septalis_triangularis_Vol.mm3,2.83,Selected_collection,1,Stephan_etal_1981_TableXVI,1,Selected_collection: Stephan_etal_1981_TableXVI,1981
Macaca mulatta,Nucleus_vestibularis_descendens_Vol.mm3,31,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,15.5,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_lateralis_Vol.mm3,33.8,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,16.9,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_medialis_Vol.mm3,67.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,33.7,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_superior_Vol.mm3,32.8,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Nucleus_vestibularis_superior_unilateral_Vol.mm3,16.4,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Macaca mulatta,Schizo_cortex_Vol.mm3,639,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Septum_Vol.mm3,271,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Striatum_Vol.mm3,4032,Selected_collection,1,Stephan_etal_1981_TableVI,1,Selected_collection: Stephan_etal_1981_TableVI,1981
Macaca mulatta,Telencephalon_Vol.mm3,71080,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Macaca mulatta,Total_brain_net_volume_Vol.mm3,84880,Selected_collection,1,MacLeod_etal_2003_Table1,1,Selected_collection: MacLeod_etal_2003_Table1,2003
Macaca mulatta,Ventral_pons_Vol.mm3,639.2,Selected_collection,1,Matano_etal_1985_b_Table1,1,Selected_collection: Matano_etal_1985_b_Table1,1985
Macaca mulatta,Ventricles_Vol.mm3,834,Selected_collection,1,Stephan_etal_1981_TableIII,1,Selected_collection: Stephan_etal_1981_TableIII,1981
Microcebus murinus,Amygdala_Vol.mm3,36.4,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Microcebus murinus,Area_striata_Vol.mm3,144,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Microcebus murinus,Area_striata_grey_matter_Vol.mm3,136,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Microcebus murinus,Area_striata_lamina_1_Vol.mm3,15,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Microcebus murinus,Area_striata_laminae_2_6_Vol.mm3,121,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Microcebus murinus,Area_striata_white_matter_Vol.mm3,8.24,Selected_collection,1,Frahm_etal_1984_Table1,1,Selected_collection: Frahm_etal_1984_Table1,1984
Microcebus murinus,Body_Mass.g,54,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Microcebus murinus,Brain_Mass.mg,1780,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Microcebus murinus,Bulbus_olfactorius_Vol.mm3,43,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Microcebus murinus,Bulbus_olfactorius_accessorius_Vol.mm3,1.62,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Microcebus murinus,Capsula_interna_Vol.mm3,9.08,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Microcebus murinus,Cerebellar_nuclei_total_Vol.mm3,4.74,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Microcebus murinus,Cerebellum_Vol.mm3,234,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Microcebus murinus,Complexus_centromedialis_Vol.mm3,12.1,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Microcebus murinus,Complexus_corticobasolateralis_Vol.mm3,24.3,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Microcebus murinus,Complexus_vestibularis_Vol.mm3,8.04,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Complexus_vestibularis_unilateral_Vol.mm3,4.02,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Corpus_geniculatum_laterale_Vol.mm3,7.07,Selected_collection,1,Stephan_etal_1984_Table1,1,Selected_collection: Stephan_etal_1984_Table1,1984
Microcebus murinus,Corpus_pineal_Vol.mm3,0.14,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Microcebus murinus,Corpus_subcommissurale_Vol.mm3,0.0233,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Microcebus murinus,Corpus_subfornicale_Vol.mm3,0.0556,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Microcebus murinus,Diencephalon_Vol.mm3,134,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Microcebus murinus,Epithalamus_Vol.mm3,1.44,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Microcebus murinus,Hippocampus_Vol.mm3,100,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Microcebus murinus,Hypothalamus_Vol.mm3,29.8,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Microcebus murinus,Interpositus_cerebellar_nuclei_Vol.mm3,1.14,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Microcebus murinus,Lateral_cerebellar_nuclei_Vol.mm3,2.11,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Microcebus murinus,Lobus_piriformis_Vol.mm3,103,Selected_collection,1,Stephan_etal_1981_TableV,1,Selected_collection: Stephan_etal_1981_TableV,1981
Microcebus murinus,Medial_cerebellar_nuclei_Vol.mm3,1.49,Selected_collection,1,Matano_etal_1985_a_Table1,1,Selected_collection: Matano_etal_1985_a_Table1,1985
Microcebus murinus,Medulla_oblongata_Vol.mm3,99.1,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Microcebus murinus,Mesencephalon_Vol.mm3,85.2,Selected_collection,1,Stephan_etal_1981_TableII,1,Selected_collection: Stephan_etal_1981_TableII,1981
Microcebus murinus,Neocortex_Vol.mm3,739.5,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Microcebus murinus,Neocortex_grey_matter_Vol.mm3,674.2,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Microcebus murinus,Neocortex_lamina_1_Vol.mm3,94.97,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Microcebus murinus,Neocortex_laminae_2_6_Vol.mm3,579.3,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Microcebus murinus,Neocortex_white_matter_Vol.mm3,65.31,Selected_collection,1,Frahm_etal_1982_Table2,1,Selected_collection: Frahm_etal_1982_Table2,1982
Microcebus murinus,Nucleus_habenularis_medialis_Vol.mm3,0.461,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Microcebus murinus,Nucleus_septalis_triangularis_Vol.mm3,0.274,Selected_collection,1,Stephan_etal_1981_TableXV,1,Selected_collection: Stephan_etal_1981_TableXV,1981
Microcebus murinus,Nucleus_subthalamicus_Vol.mm3,0.65,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
Microcebus murinus,Nucleus_tractus_olfactorius_Vol.mm3,0.264,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Microcebus murinus,Nucleus_vestibularis_descendens_Vol.mm3,2.16,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,1.08,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_lateralis_Vol.mm3,1.52,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,0.76,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_medialis_Vol.mm3,3,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,1.5,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_superior_Vol.mm3,1.358,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,0.679,Selected_collection,1,Matano__1986_TableI,1,Selected_collection: Matano__1986_TableI,1986
Microcebus murinus,Palaeocortex_Vol.mm3,66.8,Selected_collection,1,Stephan_etal_1981_TableXI,1,Selected_collection: Stephan_etal_1981_TableXI,1981
Microcebus murinus,Pallidum_Vol.mm3,10.7,Selected_collection,1,Stephan_etal_1981_TableVIII,1,Selected_collection: Stephan_etal_1981_TableVIII,1981
