Species,Variable,Source,Cited_as,DOI_or_ISBN,Team,Year,source_Value,merged_Value,pct_diff_from_merged,role,n_rows_in_source,Teams,n_teams,n_sources,Year_used
Tarsius sp.,Ventricles_Vol.mm3,Stephan_etal_1981_TableII,Stephan et al. (1981) Table II,10.1159/000155963,Stephan_collection,1981,24.1,24.1,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Amygdala_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,88.1,88.1,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Body_Mass.g,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,832,832,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Brain_Mass.mg,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,2570,2570,0,reference table used (mass rule: other sources not averaged in),1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Bulbus_olfactorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,314,314,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Bulbus_olfactorius_accessorius_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,0.715,0.715,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Capsula_interna_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,13.2,13.2,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Cerebellum_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,309,309,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Complexus_centromedialis_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,39.9,39.9,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Complexus_corticobasolateralis_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,48.1,48.1,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Complexus_vestibularis_Vol.mm3,NA,NA,NA,NA,NA,NA,15.18,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Tenrec ecaudatus,Complexus_vestibularis_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,7.59,7.59,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Corpus_pineal_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.48,0.48,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Corpus_subcommissurale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.0112,0.0112,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Corpus_subfornicale_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.124,0.124,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Diencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,153,153,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Epithalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,2.7,2.7,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Hippocampus_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,146,146,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Hypothalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,51.4,51.4,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Lobus_piriformis_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,464,464,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Medulla_oblongata_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,313,313,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Mesencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,132,132,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Neocortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,271,271,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,8.9,8.9,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_habenularis_medialis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.988,0.988,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_septalis_triangularis_Vol.mm3,Stephan_etal_1981_TableXIV,Stephan et al. (1981) Table XIV,10.1159/000155963,Stephan_collection,1981,0.704,0.704,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_subthalamicus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,0.481,0.481,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_tractus_olfactorius_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,3.18,3.18,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_vestibularis_descendens_Vol.mm3,NA,NA,NA,NA,NA,NA,4.7,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Tenrec ecaudatus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,2.35,2.35,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_vestibularis_lateralis_Vol.mm3,NA,NA,NA,NA,NA,NA,2.66,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Tenrec ecaudatus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,1.33,1.33,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_vestibularis_medialis_Vol.mm3,NA,NA,NA,NA,NA,NA,5.36,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Tenrec ecaudatus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,2.68,2.68,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Nucleus_vestibularis_superior_Vol.mm3,NA,NA,NA,NA,NA,NA,2.46,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Stephan_collection,1,NA,NA
Tenrec ecaudatus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Stephan_etal_1981_TableXII,Stephan et al. (1981) Table XII,10.1159/000155963,Stephan_collection,1981,1.23,1.23,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Palaeocortex_Vol.mm3,Stephan_etal_1981_TableX,Stephan et al. (1981) Table X,10.1159/000155963,Stephan_collection,1981,364,364,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Palaeocortex_plus_amygdala_Vol.mm3,Stephan_etal_1970_Table4,Stephan et al. (1970) TABLE 4,ISBN:0390672505,Stephan_collection,1970,452,452,0,sole source,1,Stephan_collection,1,1,1970
Tenrec ecaudatus,Pallidum_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,11,11,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Schizo_cortex_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,76.5,76.5,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Septum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,36.9,36.9,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Striatum_Vol.mm3,Stephan_etal_1981_TableIV,Stephan et al. (1981) Table IV,10.1159/000155963,Stephan_collection,1981,98.1,98.1,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Subthalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,11.5,11.5,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Telencephalon_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,1407,1407,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Thalamus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,62.1,62.1,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Total_brain_net_volume_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,2315,2315,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Tractus_opticus_Vol.mm3,Stephan_etal_1981_TableVII,Stephan et al. (1981) Table VII,10.1159/000155963,Stephan_collection,1981,2.73,2.73,0,sole source,1,Stephan_collection,1,1,1981
Tenrec ecaudatus,Ventricles_Vol.mm3,Stephan_etal_1981_TableI,Stephan et al. (1981) Table I,10.1159/000155963,Stephan_collection,1981,65.3,65.3,0,sole source,1,Stephan_collection,1,1,1981
Trachypithecus francoisi,Agranular_insular_cortex_Vol.mm3,NA,NA,NA,NA,NA,NA,320,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
Trachypithecus francoisi,Agranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,160,160,0,sole source,1,Zilles,1,1,2013
Trachypithecus francoisi,Body_Mass.g,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,7700,7700,0,reference table used (mass rule: other sources not averaged in),1,Zilles,1,1,2013
Trachypithecus francoisi,Brain_Mass.mg,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,102.1,102.1,0,reference table used (mass rule: other sources not averaged in),1,Zilles,1,1,2013
Trachypithecus francoisi,Dysgranular_insular_cortex_Vol.mm3,NA,NA,NA,NA,NA,NA,434,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
Trachypithecus francoisi,Dysgranular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,217,217,0,sole source,1,Zilles,1,1,2013
Trachypithecus francoisi,Granular_insular_cortex_Vol.mm3,NA,NA,NA,NA,NA,NA,498,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
Trachypithecus francoisi,Granular_insular_cortex_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,249,249,0,sole source,1,Zilles,1,1,2013
Trachypithecus francoisi,Insula_Vol.mm3,NA,NA,NA,NA,NA,NA,1250,NA,"derived both-hemisphere value (step 7: left+right, or 2x a one-side measurement); cite this source for the one-side figure",NA,Zilles,1,NA,NA
Trachypithecus francoisi,Insula_left_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,625,625,0,sole source,1,Zilles,1,1,2013
Trachypithecus francoisi,Total_brain_net_volume_Vol.mm3,Bauernfeind_etal_2013_Table1,Bauernfeind et al. (2013) Table 1,10.1016/j.jhevol.2012.12.003,Zilles,2013,98552,98552,0,sole source,1,Zilles,1,1,2013
Tupaia glis,Amygdala_Vol.mm3,Stephan_etal_1981_TableXI,Stephan et al. (1981) Table XI,10.1159/000155963,Stephan_collection,1981,76.5,76.5,0,sole source,1,Stephan_collection,1,1,1981
Tupaia glis,Area_striata_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,179,179,0,sole source,1,Stephan_collection,1,1,1984
Tupaia glis,Area_striata_grey_matter_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,169,169,0,sole source,1,Stephan_collection,1,1,1984
Tupaia glis,Area_striata_lamina_1_Vol.mm3,Frahm_etal_1984_Table1,Frahm et al. (1984) Table 1,PMID:6501869,Stephan_collection,1984,19.6,19.6,0,sole source,1,Stephan_collection,1,1,1984
